6239,2,544,nan,nan,78
6239,2,480,nan,nan,78
6239,3,143,nan,nan,78
6239,3,152,nan,nan,78
6239,3,61,nan,nan,78
6239,3,0,nan,nan,78
6239,4,603,nan,nan,78
6239,4,632,nan,nan,78
6239,4,175,nan,nan,78
6239,4,223,nan,nan,78
6239,5,96,nan,nan,78
6239,5,67,nan,nan,78
6239,6,69,nan,nan,78
6239,6,83,nan,nan,78
6239,6,261,nan,nan,78
6239,6,397,nan,nan,78
6239,6,468,nan,nan,78
6239,8,175,nan,nan,78
6239,8,520,nan,nan,78
6239,8,201,nan,nan,78
6239,8,88,nan,nan,78
6239,9,401,nan,nan,78
6239,9,281,nan,nan,78
6239,9,306,nan,nan,78
6239,9,457,nan,nan,78
6239,9,27,nan,nan,78
6239,9,210,nan,nan,78
6239,9,64,nan,nan,78
6239,17,688,nan,nan,78
6239,17,98,nan,nan,78
6239,17,206,nan,nan,78
6239,17,307,nan,nan,78
6239,19,106,nan,nan,78
6239,19,412,nan,nan,78
6239,19,699,nan,nan,78
6239,20,677,nan,nan,78
6239,20,87,nan,nan,78
6239,20,100,nan,nan,78
6239,21,219,nan,nan,78
6239,21,106,nan,nan,78
6239,21,417,nan,nan,78
6239,21,559,nan,nan,78
6239,21,422,nan,nan,78
6239,21,79,nan,nan,78
6239,23,374,nan,nan,78
6239,23,355,nan,nan,78
6239,23,592,nan,nan,78
6239,23,272,nan,nan,78
6239,24,308,nan,nan,78
6239,24,161,nan,nan,78
6239,24,378,nan,nan,78
6239,24,268,nan,nan,78
6239,24,233,nan,nan,78
6239,24,9,nan,nan,78
6239,24,697,nan,nan,78
6239,24,71,nan,nan,78
6239,24,417,nan,nan,78
6239,27,457,nan,nan,78
6239,27,653,nan,nan,78
6239,27,237,nan,nan,78
6239,27,256,nan,nan,78
6239,27,471,nan,nan,78
6239,27,336,nan,nan,78
6239,29,303,nan,nan,78
6239,29,145,nan,nan,78
6239,29,419,nan,nan,78
6239,29,387,nan,nan,78
6239,30,248,nan,nan,78
6239,30,331,nan,nan,78
6239,30,131,nan,nan,78
6239,30,602,nan,nan,78
6239,30,681,nan,nan,78
6239,30,209,nan,nan,78
6239,32,650,nan,nan,78
6239,32,103,nan,nan,78
6239,32,362,nan,nan,78
6239,32,409,nan,nan,78
6239,32,293,nan,nan,78
6239,32,482,nan,nan,78
6239,32,249,nan,nan,78
6239,32,472,nan,nan,78
6239,32,527,nan,nan,78
6239,33,663,nan,nan,78
6239,33,490,nan,nan,78
6239,33,500,nan,nan,78
6239,33,145,nan,nan,78
6239,33,643,nan,nan,78
6239,34,509,nan,nan,78
6239,34,153,nan,nan,78
6239,34,64,nan,nan,78
6239,34,123,nan,nan,78
6239,37,183,nan,nan,78
6239,37,499,nan,nan,78
6239,37,324,nan,nan,78
6239,37,444,nan,nan,78
6239,37,694,nan,nan,78
6239,38,380,nan,nan,78
6239,38,664,nan,nan,78
6239,39,99,nan,nan,78
6239,39,313,nan,nan,78
6239,39,427,nan,nan,78
6239,40,493,nan,nan,78
6239,40,611,nan,nan,78
6239,40,296,nan,nan,78
6239,40,579,nan,nan,78
6239,40,182,nan,nan,78
6239,40,404,nan,nan,78
6239,42,117,nan,nan,78
6239,42,524,nan,nan,78
6239,42,331,nan,nan,78
6239,42,579,nan,nan,78
6239,42,546,nan,nan,78
6239,43,600,nan,nan,78
6239,43,692,nan,nan,78
6239,43,634,nan,nan,78
6239,43,346,nan,nan,78
6239,43,437,nan,nan,78
6239,43,555,nan,nan,78
6239,45,408,nan,nan,78
6239,45,445,nan,nan,78
6239,45,270,nan,nan,78
6239,45,670,nan,nan,78
6239,45,548,nan,nan,78
6239,45,434,nan,nan,78
6239,45,381,nan,nan,78
6239,47,76,nan,nan,78
6239,47,184,nan,nan,78
6239,47,105,nan,nan,78
6239,47,617,nan,nan,78
6239,49,692,nan,nan,78
6239,53,688,nan,nan,78
6239,53,241,nan,nan,78
6239,53,579,nan,nan,78
6239,53,689,nan,nan,78
6239,53,480,nan,nan,78
6239,59,559,nan,nan,78
6239,59,325,nan,nan,78
6239,59,683,nan,nan,78
6239,59,30,nan,nan,78
6239,59,332,nan,nan,78
6239,59,696,nan,nan,78
6239,59,519,nan,nan,78
6239,63,485,nan,nan,78
6239,63,215,nan,nan,78
6239,63,96,nan,nan,78
6239,63,350,nan,nan,78
6239,63,649,nan,nan,78
6239,63,224,nan,nan,78
6239,63,308,nan,nan,78
6239,63,480,nan,nan,78
6239,63,465,nan,nan,78
6239,63,62,nan,nan,78
6239,64,504,nan,nan,78
6239,64,176,nan,nan,78
6239,64,468,nan,nan,78
6239,64,376,nan,nan,78
6239,64,350,nan,nan,78
6239,65,526,nan,nan,78
6239,65,34,nan,nan,78
6239,65,695,nan,nan,78
6239,67,116,nan,nan,78
6239,67,545,nan,nan,78
6239,67,206,nan,nan,78
6239,67,542,nan,nan,78
6239,67,320,nan,nan,78
6239,67,428,nan,nan,78
6239,68,572,nan,nan,78
6239,68,52,nan,nan,78
6239,68,472,nan,nan,78
6239,68,115,nan,nan,78
6239,70,347,nan,nan,78
6239,70,182,nan,nan,78
6239,71,250,nan,nan,78
6239,71,313,nan,nan,78
6239,71,617,nan,nan,78
6239,71,578,nan,nan,78
6239,71,182,nan,nan,78
6239,71,416,nan,nan,78
6239,71,541,nan,nan,78
6239,71,199,nan,nan,78
6239,71,471,nan,nan,78
6239,74,457,nan,nan,78
6239,74,588,nan,nan,78
6239,74,523,nan,nan,78
6239,74,456,nan,nan,78
6239,77,130,nan,nan,78
6239,77,557,nan,nan,78
6239,77,165,nan,nan,78
6239,77,644,nan,nan,78
6239,77,675,nan,nan,78
6239,77,648,nan,nan,78
6239,78,30,nan,nan,78
6239,78,206,nan,nan,78
6239,78,449,nan,nan,78
6239,78,339,nan,nan,78
6239,78,32,nan,nan,78
6239,79,95,nan,nan,78
6239,79,66,nan,nan,78
6239,79,521,nan,nan,78
6239,79,65,nan,nan,78
6239,79,161,nan,nan,78
6239,79,521,nan,nan,78
6239,79,383,nan,nan,78
6239,80,570,nan,nan,78
6239,80,65,nan,nan,78
6239,80,237,nan,nan,78
6239,80,416,nan,nan,78
6239,81,212,nan,nan,78
6239,81,17,nan,nan,78
6239,81,587,nan,nan,78
