7669,24,159,nan,nan,59
7669,24,610,nan,nan,59
7669,24,478,nan,nan,59
7669,31,399,nan,nan,59
7669,31,678,nan,nan,59
7669,31,38,nan,nan,59
7669,31,358,nan,nan,59
7669,44,100,nan,nan,59
7669,44,416,nan,nan,59
7669,45,410,nan,nan,59
7669,45,575,nan,nan,59
7669,45,559,nan,nan,59
7669,45,62,nan,nan,59
7669,45,120,nan,nan,59
7669,47,295,nan,nan,59
7669,47,694,nan,nan,59
7669,47,145,nan,nan,59
7669,47,212,nan,nan,59
7669,47,684,nan,nan,59
7669,47,329,nan,nan,59
7669,49,574,nan,nan,59
7669,49,258,nan,nan,59
7669,49,98,nan,nan,59
7669,49,463,nan,nan,59
7669,49,267,nan,nan,59
7669,50,563,nan,nan,59
7669,50,157,nan,nan,59
7669,50,362,nan,nan,59
7669,50,27,nan,nan,59
7669,50,38,nan,nan,59
7669,50,44,nan,nan,59
7669,50,537,nan,nan,59
7669,55,510,nan,nan,59
7669,55,135,nan,nan,59
7669,55,39,nan,nan,59
7669,55,601,nan,nan,59
7669,55,293,nan,nan,59
7669,55,465,nan,nan,59
7669,58,547,nan,nan,59
7669,58,304,nan,nan,59
7669,58,601,nan,nan,59
7669,58,649,nan,nan,59
7669,58,482,nan,nan,59
7669,73,25,nan,nan,59
7669,73,183,nan,nan,59
7669,73,313,nan,nan,59
7669,73,544,nan,nan,59
7669,73,96,nan,nan,59
7669,78,414,nan,nan,59
7669,78,268,nan,nan,59
7669,78,584,nan,nan,59
7669,78,484,nan,nan,59
7669,78,220,nan,nan,59
7669,78,354,nan,nan,59
7669,100,386,nan,nan,59
7669,100,224,nan,nan,59
7669,100,535,nan,nan,59
7669,100,447,nan,nan,59
7669,100,191,nan,nan,59
7669,106,674,nan,nan,59
7669,106,288,nan,nan,59
7669,106,421,nan,nan,59
7669,106,414,nan,nan,59
7669,115,531,nan,nan,59
7669,115,11,nan,nan,59
7669,115,634,nan,nan,59
7669,115,538,nan,nan,59
7669,115,53,nan,nan,59
7669,115,682,nan,nan,59
7669,118,47,nan,nan,59
7669,118,598,nan,nan,59
7669,118,175,nan,nan,59
7669,118,631,nan,nan,59
7669,118,9,nan,nan,59
7669,119,227,nan,nan,59
7669,119,12,nan,nan,59
7669,119,597,nan,nan,59
7669,119,641,nan,nan,59
7669,147,688,nan,nan,59
7669,147,162,nan,nan,59
7669,147,200,nan,nan,59
7669,148,444,nan,nan,59
7669,148,357,nan,nan,59
7669,148,41,nan,nan,59
7669,148,263,nan,nan,59
7669,148,217,nan,nan,59
7669,148,315,nan,nan,59
7669,148,622,nan,nan,59
7669,148,598,nan,nan,59
7669,148,102,nan,nan,59
7669,150,263,nan,nan,59
7669,150,71,nan,nan,59
7669,150,453,nan,nan,59
7669,150,434,nan,nan,59
7669,150,203,nan,nan,59
7669,150,476,nan,nan,59
7669,150,260,nan,nan,59
7670,2,167,nan,nan,31
7670,2,51,nan,nan,31
7670,2,31,nan,nan,31
7670,5,115,nan,nan,31
7670,5,434,nan,nan,31
7670,5,427,nan,nan,31
7670,5,30,nan,nan,31
7670,7,102,nan,nan,31
7670,7,480,nan,nan,31
7670,7,39,nan,nan,31
7670,7,100,nan,nan,31
7670,7,657,nan,nan,31
7670,7,30,nan,nan,31
7670,7,559,nan,nan,31
7670,7,686,nan,nan,31
7670,10,310,nan,nan,31
7670,10,211,nan,nan,31
7670,13,5,nan,nan,31
7670,13,586,nan,nan,31
7670,13,42,nan,nan,31
7670,13,682,nan,nan,31
7670,15,2,nan,nan,31
7670,15,83,nan,nan,31
7670,15,686,nan,nan,31
7670,15,116,nan,nan,31
7670,15,270,nan,nan,31
7670,15,603,nan,nan,31
7670,16,182,nan,nan,31
7670,16,526,nan,nan,31
7670,16,21,nan,nan,31
7670,16,556,nan,nan,31
7670,16,313,nan,nan,31
7670,17,429,nan,nan,31
7670,17,304,nan,nan,31
7670,17,246,nan,nan,31
7670,17,285,nan,nan,31
7670,17,553,nan,nan,31
7670,17,505,nan,nan,31
7670,20,405,nan,nan,31
7670,20,227,nan,nan,31
7670,20,527,nan,nan,31
7670,20,563,nan,nan,31
7670,23,197,nan,nan,31
7670,23,24,nan,nan,31
7670,23,349,nan,nan,31
7670,23,223,nan,nan,31
7670,23,76,nan,nan,31
7670,23,131,nan,nan,31
7670,23,648,nan,nan,31
7670,23,653,nan,nan,31
7670,23,570,nan,nan,31
7670,28,645,nan,nan,31
7670,28,271,nan,nan,31
7670,28,643,nan,nan,31
7670,28,314,nan,nan,31
7670,28,236,nan,nan,31
7670,28,417,nan,nan,31
7670,29,593,nan,nan,31
7670,29,443,nan,nan,31
7670,29,443,nan,nan,31
7670,29,611,nan,nan,31
7670,29,653,nan,nan,31
7670,29,388,nan,nan,31
7670,30,212,nan,nan,31
7670,30,611,nan,nan,31
7670,30,653,nan,nan,31
7670,30,508,nan,nan,31
7670,31,406,nan,nan,31
7670,31,274,nan,nan,31
7670,31,509,nan,nan,31
7670,32,526,nan,nan,31
7670,32,240,nan,nan,31
7670,43,59,nan,nan,31
7670,43,167,nan,nan,31
7670,45,590,nan,nan,31
7670,45,376,nan,nan,31
7670,45,120,nan,nan,31
7670,45,581,nan,nan,31
7670,45,196,nan,nan,31
7670,51,487,nan,nan,31
7670,51,385,nan,nan,31
7670,51,644,nan,nan,31
7670,51,519,nan,nan,31
7670,51,232,nan,nan,31
7670,51,389,nan,nan,31
7670,51,408,nan,nan,31
7670,51,329,nan,nan,31
7670,51,499,nan,nan,31
7670,51,539,nan,nan,31
7670,60,141,nan,nan,31
7670,60,147,nan,nan,31
7670,60,28,nan,nan,31
7670,60,423,nan,nan,31
7670,60,657,nan,nan,31
7670,61,67,nan,nan,31
7670,61,169,nan,nan,31
7670,61,262,nan,nan,31
7670,61,30,nan,nan,31
7670,61,647,nan,nan,31
7670,61,303,nan,nan,31
7670,61,533,nan,nan,31
7670,61,282,nan,nan,31
7670,70,319,nan,nan,31
7670,70,424,nan,nan,31
